NUM_ATIVIDADE|NUM_SEQ_RECURSO|NUM_PLACA|NUM_PREFIXO
2020-028746930-001 |1 |QPR0021 |27753
2020-028746983-001 |1 |QPH8989 |27535
2020-028746996-001 |1 |HMG2180 |09898
2020-028747016-001 |1 |QNR6313 |29601
2020-028747072-001 |1 |QMV2316 |29426
2020-028747072-001 |2 |QMV2315 |29425
2020-028747085-001 |1 |OQM8669 |20846
2020-028747098-001 |1 |PUE8537 |24274
2020-028747122-001 |1 |QUQ9280 |28826
2020-028747226-001 |1 |OPQ9153 |20324
2020-028747226-001 |2 |PAR2724 |
2020-028747239-001 |1 |QUT9389 |28989
2020-028747270-001 |1 |QOY7732 |26718
2020-028747304-001 |1 |QUZ2390 |29319
2020-028747317-001 |1 |PUE7866 |23004
2020-028747320-001 |1 |QUT9357 |28944
2020-028747358-001 |1 |QPX9719 |28710
2020-028747360-001 |1 |OQM9250 |21012
2020-028747449-001 |1 |PUE7833 |23093
2020-028747451-001 |1 |OQM9250 |21012
2020-028747477-001 |1 |NXX1076 |19678
2020-028747492-001 |1 |PUE8747 |24364
2020-028747527-001 |1 |QUZ2334 |29298
2020-028747530-001 |1 |PUE8747 |24364
2020-028747542-001 |1 |OQM9250 |21012
2020-028747555-001 |1 |PUE7938 |23131
2020-028747568-001 |1 |NXX1096 |19708
2020-028747570-001 |1 |QPF9746 |27363
2020-028747620-001 |1 |OQM9250 |21012
2020-028747646-001 |1 |PUE7938 |23131
2020-028747661-001 |1 |QMV2191 |29379
2020-028747740-001 |1 |QMV0073 |25755
2020-028747765-001 |1 |QMV1911 |28585
2020-028747856-001 |1 |QPP9380 |27744
2020-028747869-001 |1 |QUY0607 |29333
2020-028747884-001 |1 |QPM7877 |27646
2020-028747897-001 |1 |QUT9357 |28944
2020-028747919-001 |1 |QPR4856 |27788
2020-028747921-001 |1 |QMV0055 |25781
2020-028747950-001 |1 |OQM8014 |21639
2020-028748008-001 |1 |QUY0607 |29333
2020-028748023-001 |1 |QPB0709 |26813
2020-028748036-001 |1 |PYV9807 |25216
2020-028748049-001 |1 |QMV1704 |28447
2020-028748064-001 |1 |QPM7877 |27646
2020-028748077-001 |1 |OQM9235 |21835
2020-028748080-001 |1 |QPF8588 |27013
2020-028748092-001 |1 |QMV0033 |25735
2020-028748101-001 |1 |QOF7274 |26314
2020-028748168-001 |1 |QMV1160 |27859
2020-028748218-001 |1 |OQM9235 |21835
2020-028748259-001 |1 |QUY0607 |29333
2020-028748261-001 |1 |QMV1905 |28579
2020-028748287-001 |1 |QPB0709 |26813
2020-028748324-001 |1 |OQM9235 |21835
2020-028748340-001 |1 |QPM7877 |27646
2020-028748365-001 |1 |QPB0671 |26789
2020-028748378-001 |1 |QPX9787 |28756
2020-028748402-001 |1 |OQM9391 |21337
2020-028748428-001 |1 |QOY8124 |26593
2020-028748456-001 |1 |QPM7877 |27646
2020-028748469-001 |1 |QOY8124 |26593
2020-028748519-001 |1 |OQM9339 |21344
2020-028748521-001 |1 |PUE9227 |25635
2020-028748534-001 |1 |QMV2206 |29378
2020-028748547-001 |1 |QOY8124 |26593
2020-028748550-001 |1 |QMV1153 |27865
2020-028748562-001 |1 |QMV1485 |28176
2020-028748588-001 |1 |QPX9712 |28706
2020-028748600-001 |1 |QOY8077 |26614
2020-028748612-001 |1 |NXX0392 |19526
2020-028748625-001 |1 |QPF9781 |27386
2020-028748638-001 |1 |QMV0119 |25788
2020-028748666-001 |1 |HMG8572 |12988
2020-028748679-001 |1 |PUE7874 |23003
2020-028748681-001 |1 |OQM9447 |21967
2020-028748694-001 |1 |QPF9671 |27026
2020-028748703-001 |1 |QPF9690 |27034
2020-028748716-001 |1 |ORC8092 |22021
2020-028748744-001 |1 |QPT4953 |27819
2020-028748785-001 |1 |PVO0138 |22834
2020-028748807-001 |1 |PUE7874 |23003
2020-028748822-001 |1 |QMV2186 |29398
2020-028748835-001 |1 |QPG0234 |27399
2020-028748850-001 |1 |PUE7397 |22639
2020-028748876-001 |1 |NXX1708 |19982
2020-028748889-001 |1 |QMV1230 |27978
2020-028748900-001 |1 |QUV7797 |29106
2020-028748913-001 |1 |QMV1439 |28206
2020-028748939-001 |1 |QUS2202 |28877
2020-028748954-001 |1 |NXX1441 |19803
2020-028748967-001 |1 |PUE7874 |23003
2020-028748995-001 |1 |QPB0742 |26824
2020-028749015-001 |1 |QUZ2191 |29323
2020-028749028-001 |1 |QPF9781 |27386
2020-028749043-001 |1 |PUE8747 |24364
2020-028749056-001 |1 |HMH8125 |17509
2020-028749097-001 |1 |QUV9243 |29055
2020-028749106-001 |1 |OQM9054 |21159
2020-028749119-001 |1 |HMG8351 |24378
2020-028749147-001 |1 |PUE7874 |23003
2020-028749175-001 |1 |QUS2202 |28877
2020-028749212-001 |1 |PUE9627 |25262
2020-028749212-001 |2 |PUE9623 |25252
2020-028749212-001 |3 |QOY8201 |26677
2020-028749225-001 |1 |QPR0034 |27782
2020-028749238-001 |1 |QPM7875 |27638
2020-028749281-001 |1 |PXT4825 |24329
2020-028749281-001 |2 |OPQ8470 |21830
2020-028749281-001 |3 |HMG7606 |12160
2020-028749294-001 |1 |QUZ2334 |29298
2020-028749357-001 |1 |OQM9849 |21940
2020-028749360-001 |1 |PUE7952 |23069
2020-028749385-001 |1 |QPB0699 |26801
2020-028749398-001 |1 |QMV1865 |28539
2020-028749407-001 |1 |QUZ2220 |29275
2020-028749422-001 |1 |QOY8243 |26695
2020-028749435-001 |1 |QMV1276 |27906
2020-028749448-001 |1 |QUT7022 |28889
2020-028749450-001 |1 |QPF9781 |27386
2020-028749463-001 |1 |QUZ2194 |29309
2020-028749476-001 |1 |QOY8031 |26599
2020-028749491-001 |1 |QMV2200 |29407
2020-028749526-001 |1 |OPQ8789 |20175
2020-028749539-001 |1 |OQM9637 |21516
2020-028749567-001 |1 |QPH8929 |27510
2020-028749570-001 |1 |PUE7952 |23069
2020-028749620-001 |1 |QUZ2343 |29266
2020-028749645-001 |1 |OLW8026 |19912
2020-028749673-001 |1 |QUZ2226 |29276
2020-028749686-001 |1 |QMV1896 |28570
2020-028749708-001 |1 |QMV0936 |27612
2020-028749777-001 |1 |PUE7952 |23069
2020-028749827-001 |1 |QUT7018 |28886
2020-028749842-001 |1 |QPB0705 |26812
2020-028749868-001 |1 |OQM9338 |21114
2020-028749918-001 |1 |QXJ9069 |29567
2020-028749990-001 |1 |PUE7952 |23069
2020-028750007-001 |1 |OQM9362 |21295
2020-028750050-001 |1 |QPB0885 |26869
2020-028750113-001 |1 |QOY8210 |26566
2020-028750139-001 |1 |PUE8872 |08872
2020-028750141-001 |1 |QOY8242 |26643
2020-028750182-001 |1 |PUE8730 |
2020-028750220-001 |1 |HMH5981 |16543
2020-028750286-001 |1 |HMH0182 |00569
2020-028750310-001 |1 |QUY0618 |29341
2020-028750351-001 |1 |OQM9094 |21220
2020-028750427-001 |1 |QMV2104 |29128
2020-028750430-001 |1 |QMV1432 |28199
2020-028750455-001 |1 |QUV9102 |29038
2020-028750470-001 |1 |PUE7940 |23066
2020-028750505-001 |1 |NXX1623 |19939
2020-028750546-001 |1 |PUE7942 |23065
2020-028750587-001 |1 |QMV1311 |28150
2020-028750609-001 |1 |PUE9839 |26060
2020-028750637-001 |1 |QPX9817 |28691
2020-028750640-001 |1 |QPB0747 |26826
2020-028750680-001 |1 |QMV1489 |28180
2020-028750693-001 |1 |QOY8178 |26689
2020-028750715-001 |1 |HMH4309 |15521
2020-028750730-001 |1 |QMV1280 |27910
2020-028750821-001 |1 |QMV1094 |27944
2020-028750834-001 |1 |QMV1311 |28150
2020-028750888-001 |1 |QMV1597 |28289
2020-028751014-001 |1 |QUV7711 |29170
2020-028751030-001 |1 |QPF8962 |27054
2020-028751068-001 |1 |QPF8817 |27015
2020-028751105-001 |1 |PUE7191 |22794
2020-028751174-001 |1 |OQM8006 |20752
2020-028751224-001 |1 |QOY7744 |26719
2020-028751280-001 |1 |PVO0138 |22834
2020-028751302-001 |1 |NXX1802 |20003
2020-028751343-001 |1 |QMV0407 |25985
2020-028751371-001 |1 |OQM9211 |21398
2020-028751488-001 |1 |QPA0112 |26893
2020-028751525-001 |1 |QOY8140 |26631
2020-028751594-001 |1 |QPX9695 |28685
2020-028751603-001 |1 |PUE9068 |25441
2020-028751603-001 |2 |OPQ8098 |20500
2020-028751603-001 |3 |OPQ8094 |20503
2020-028751660-001 |1 |PUE8739 |24681
2020-028751672-001 |1 |OPQ8117 |20508
2020-028751672-001 |2 |PUE9704 |25452
2020-028751685-001 |1 |QPG0227 |27107
2020-028751698-001 |1 |QUV7696 |29171
2020-028751707-001 |1 |QOY7822 |26703
2020-028751735-001 |1 |QPX9747 |28734
2020-028751750-001 |1 |QMV0257 |25869
2020-028751776-001 |1 |QPB0922 |26885
2020-028751841-001 |1 |QMV1227 |28012
2020-028751867-001 |1 |OPQ8094 |20503
2020-028751867-001 |2 |OPQ8098 |20500
2020-028751917-001 |1 |QPO0433 |27704
2020-028751920-001 |1 |ORC8685 |22415
2020-028751958-001 |1 |QPX9718 |28709
2020-028751960-001 |1 |OQM8402 |20798
2020-028751999-001 |1 |HDN6912 |18802
2020-028752019-001 |1 |QMV1751 |28409
2020-028752034-001 |1 |NXX1090 |19675
2020-028752047-001 |1 |OQM8385 |20816
2020-028752062-001 |1 |QMV0363 |25919
2020-028752100-001 |1 |QOY8248 |26642
2020-028752138-001 |1 |HMH9906 |18149
2020-028752194-001 |1 |OQM9099 |21266
2020-028752244-001 |1 |QUT6838 |28958
2020-028752257-001 |1 |QPI2042 |27541
2020-028752272-001 |1 |HMH8190 |17221
2020-028752298-001 |1 |PUE9298 |25704
2020-028752389-001 |1 |QMV1561 |28313
2020-028752389-001 |2 |PUE8534 |24286
2020-028752389-001 |3 |QMV1932 |28494
2020-028752413-001 |1 |QMV0418 |25986
2020-028752439-001 |1 |QMV2066 |28772
2020-028752441-001 |1 |QPH8820 |27482
2020-028752467-001 |1 |NXX1077 |19692
2020-028752495-001 |1 |QUV9095 |29052
2020-028752560-001 |1 |QPD0482 |26987
2020-028752649-001 |1 |QMV1877 |28551
2020-028752651-001 |1 |QMV1284 |27914
2020-028752680-001 |1 |QPD0482 |26987
2020-028752727-001 |1 |OXJ9939 |22604
2020-028752796-001 |1 |OPQ9984 |20758
2020-028752818-001 |1 |QPD0482 |26987
2020-028752820-001 |1 |OPQ8788 |20182
2020-028752846-001 |1 |QPB0770 |26833
2020-028752861-001 |1 |HDN6849 |19313
2020-028752874-001 |1 |ORC8101 |22274
2020-028752924-001 |1 |NXX1531 |19923
2020-028752940-001 |1 |QUZ2219 |29254
2020-028753070-001 |1 |QPX9695 |28685
2020-028753095-001 |1 |QUT6917 |28894
2020-028753210-001 |1 |OPQ9984 |20758
2020-028753223-001 |1 |QXW0A61 |29607
2020-028753330-001 |1 |HMH8190 |17221
2020-028753418-001 |1 |QPX9676 |28679
2020-028753433-001 |1 |QMV1150 |27868
2020-028753490-001 |1 |QMV2376 |02376
2020-028753552-001 |1 |HMH3393 |15259
2020-028753593-001 |1 |OPQ9984 |20758
2020-028753628-001 |1 |PUE8373 |00084
2020-028753630-001 |1 |PUE9220 |25640
2020-028753684-001 |1 |QPI4457 |27557
2020-028753706-001 |1 |QMV0335 |25957
2020-028753721-001 |1 |HMH5346 |16219
2020-028753762-001 |1 |QUT9356 |28943
2020-028753775-001 |1 |QUQ9182 |28803
2020-028753812-001 |1 |QMV1329 |28122
2020-028753853-001 |1 |PUE9162 |25522
2020-028753972-001 |1 |QPH8785 |27476
2020-028754046-001 |1 |QMV1329 |28122
2020-028754059-001 |1 |OQM9237 |21893
2020-028754111-001 |1 |QMV1329 |28122
2020-028754165-001 |1 |QMV1870 |28544
2020-028754202-001 |1 |QPI2042 |27541
2020-028754230-001 |1 |QMV1540 |28261
2020-028754271-001 |1 |HNH0644 |01065
2020-028754297-001 |1 |OPQ9984 |20758
2020-028754306-001 |1 |OQM9849 |21940
2020-028754350-001 |1 |PUE9219 |25648
2020-028754375-001 |1 |PUE7941 |23134
2020-028754390-001 |1 |OQM9659 |21525
2020-028754479-001 |1 |QMV1501 |28248
2020-028754529-001 |1 |QUS2194 |28875
2020-028754560-001 |1 |PUE7845 |23049
2020-028754598-001 |1 |PUE9219 |25648
2020-028754607-001 |1 |PUE7985 |23136
2020-028754622-001 |1 |QPI2042 |27541
2020-028754700-001 |1 |OPQ9984 |20758
2020-028754741-001 |1 |OPQ9483 |20693
2020-028754754-001 |1 |PUE7985 |23136
2020-028754845-001 |1 |PUE8841 |08841
2020-028754936-001 |1 |PUE7985 |23136
2020-028754964-001 |1 |QPF8952 |27052
2020-028754992-001 |1 |QPB0899 |26875
2020-028754992-001 |2 |QOY8053 |26598
2020-028755012-001 |1 |QPG0249 |27410
2020-028755038-001 |1 |QOY8225 |26621
2020-028755040-001 |1 |QPI2042 |27541
2020-028755066-001 |1 |QXY4C04 |29624
2020-028755144-001 |1 |QUT6798 |28952
2020-028755160-001 |1 |ORC8681 |22057
2020-028755185-001 |1 |NXX1039 |19697
2020-028755235-001 |1 |QMV0063 |25774
2020-028755250-001 |1 |QPB0694 |26798
2020-028755276-001 |1 |QMV1869 |28543
2020-028755313-001 |1 |QPK2164 |27426
2020-028755341-001 |1 |HDN6817 |18741
2020-028755445-001 |1 |QPH8820 |27482
2020-028755486-001 |1 |QUV9110 |29097
2020-028755551-001 |1 |QPF9714 |27354
2020-028755592-001 |1 |QNW7414 |26973
2020-028755601-001 |1 |QPH8820 |27482
2020-028755630-001 |1 |NXX1067 |19728
2020-028755642-001 |1 |NXX1101 |19714
2020-028755683-001 |1 |QMV1598 |28360
2020-028755759-001 |1 |QMV2077 |28785
2020-028755774-001 |1 |QPH8820 |27482
2020-028755878-001 |1 |OQM9387 |21270
2020-028755915-001 |1 |QUT9349 |28939
2020-028755971-001 |1 |QOY7978 |26735
2020-028755997-001 |1 |PUE8030 |01331
2020-028756004-001 |1 |QUT9506 |28967
2020-028756004-001 |2 |QUV9101 |29095
2020-028756032-001 |1 |QMV1117 |28142
2020-028756086-001 |1 |QUS0966 |29063
2020-028756099-001 |1 |QOY8201 |26677
2020-028756108-001 |1 |QPX9676 |28679
2020-028756151-001 |1 |PUE8015 |23116
2020-028756180-001 |1 |QUT9501 |28978
2020-028756242-001 |1 |QMV0052 |25725
2020-028756270-001 |1 |QMV1117 |28142
2020-028756333-001 |1 |QMV2107 |29131
2020-028756333-001 |2 |QMV1128 |28050
2020-028756361-001 |1 |QPA0469 |26971
2020-028756374-001 |1 |QPW1694 |28038
2020-028756387-001 |1 |QUT9471 |28974
2020-028756409-001 |1 |QXW0A55 |29604
2020-028756437-001 |1 |PUE9295 |25767
2020-028756452-001 |1 |QUQ9182 |28803
2020-028756478-001 |1 |OQM9998 |21907
2020-028756493-001 |1 |QUV9243 |29055
2020-028756515-001 |1 |QPX9747 |28734
2020-028756584-001 |1 |PUE9295 |25767
2020-028756606-001 |1 |QMV1444 |28211
2020-028756621-001 |1 |QMV1500 |28247
2020-028756634-001 |1 |QMV2088 |29112
2020-028756675-001 |1 |QPF9759 |27374
2020-028756690-001 |1 |QPF9759 |27374
2020-028756712-001 |1 |QMV1161 |27877
2020-028756753-001 |1 |QPX9549 |28644
2020-028756766-001 |1 |QMV1444 |28211
2020-028756794-001 |1 |OQM9331 |21433
2020-028756803-001 |1 |QMV0347 |25947
2020-028756989-001 |1 |QMV0347 |25947
2020-028757009-001 |1 |QUT9357 |28944
2020-028757011-001 |1 |QUR4303 |28851
2020-028757040-001 |1 |QMV0940 |27616
2020-028757052-001 |1 |QPB0880 |26866
2020-028757143-001 |1 |QPX9739 |28726
2020-028757206-001 |1 |QMV0940 |27616
2020-028757234-001 |1 |QUV9082 |29051
2020-028757262-001 |1 |QPF8739 |27083
2020-028757275-001 |1 |QPG0225 |27394
2020-028757288-001 |1 |QMV2191 |29379
2020-028757300-001 |1 |NXX1623 |19939
2020-028757381-001 |1 |QMV0940 |27616
2020-028757394-001 |1 |OQM9362 |21295
2020-028757460-001 |1 |HMH9586 |19591
2020-028757485-001 |1 |QOY8345 |26692
2020-028757498-001 |1 |QMV1446 |28213
2020-028757535-001 |1 |QUV7884 |29184
2020-028757550-001 |1 |QMV1237 |27971
2020-028757550-001 |2 |OQM9733 |21678
2020-028757613-001 |1 |HMH0205 |00652
2020-028757639-001 |1 |QPB0886 |26870
2020-028757641-001 |1 |QOY7827 |26704
2020-028757720-001 |1 |QOY7859 |26747
2020-028757732-001 |1 |OQM9287 |21037
2020-028757745-001 |1 |HMH1793 |14096
2020-028757758-001 |1 |QMV1143 |27875
2020-028757864-001 |1 |QOY7649 |26756
2020-028757892-001 |1 |OQM9287 |21037
2020-028757942-001 |1 |QUV7879 |29182
2020-028757970-001 |1 |QUV7718 |29200
2020-028758003-001 |1 |QOY7649 |26756
2020-028758135-001 |1 |QPG0223 |27392
2020-028758148-001 |1 |QOY7649 |26756
2020-028758150-001 |1 |QPJ1085 |27417
2020-028758163-001 |1 |QMV1738 |28396
2020-028758189-001 |1 |QUT9419 |28979
2020-028758270-001 |1 |QUU1714 |28977
2020-028758295-001 |1 |QOY7649 |26756
2020-028758410-001 |1 |OQM9834 |21937
2020-028758436-001 |1 |QUS2215 |28881
2020-028758451-001 |1 |PUE8885 |25182
2020-028758480-001 |1 |QMV1504 |28269
2020-028758501-001 |1 |HMH5931 |16506
2020-028758568-001 |1 |ORC8554 |22375
2020-028758570-001 |1 |NXX1508 |19876
2020-028758620-001 |1 |QPP9290 |27755
2020-028758674-001 |1 |PUE7931 |23139
2020-028758687-001 |1 |OPQ9187 |20452
2020-028758740-001 |1 |PUE7964 |23130
2020-028758752-001 |1 |QMV1144 |27874
2020-028758780-001 |1 |HMH6501 |00958
2020-028758815-001 |1 |PUE9734 |25394
2020-028758815-001 |2 |PUE9730 |25395
2020-028758828-001 |1 |QUV9285 |29031
2020-028758830-001 |1 |QMV0304 |25897
2020-028758856-001 |1 |PUE7948 |23057
2020-028758869-001 |1 |QMV1144 |27874
2020-028758884-001 |1 |QUV7854 |29206
2020-028758934-001 |1 |QUV7759 |29177
2020-028759049-001 |1 |QPB0761 |26829
2020-028759049-001 |2 |QOY7827 |26704
2020-028759051-001 |1 |ORC8531 |22331
2020-028759080-001 |1 |QOY8404 |26761
2020-028759170-001 |1 |QMV1957 |28519
2020-028759205-001 |1 |HMH5361 |16224
2020-028759218-001 |1 |QMV1144 |27874
2020-028759233-001 |1 |QOY8404 |26761
2020-028759259-001 |1 |NXX1412 |19817
2020-028759365-001 |1 |QMV1086 |27953
2020-028759415-001 |1 |QMV1461 |28228
2020-028759612-001 |1 |QPR4880 |27783
2020-028759716-001 |1 |NXX1012 |19666
2020-028759729-001 |1 |QPB0854 |26853
2020-028759744-001 |1 |OQM9302 |21175
2020-028759772-001 |1 |PUE7212 |22811
2020-028759913-001 |1 |OPQ9190 |20450
2020-028759913-001 |2 |PUE7733 |22946
2020-028759926-001 |1 |PUE7833 |23093
2020-028759995-001 |1 |QMV1102 |28161
2020-028760069-001 |1 |QPB0886 |26870
2020-028760175-001 |1 |PUE7922 |23038
2020-028760225-001 |1 |OQM8671 |20849
2020-028760266-001 |1 |QPU1355 |27830
2020-028760331-001 |1 |HNH0636 |01057
2020-028760357-001 |1 |PUE8377 |00065
2020-028760410-001 |1 |QPB0742 |26824
2020-028760491-001 |1 |QMV0118 |25787
2020-028760604-001 |1 |QPB0856 |26855
2020-028760673-001 |1 |QUZ2390 |29319
2020-028760764-001 |1 |PUE7212 |22811
2020-028760933-001 |1 |QPB0854 |26853
2020-028760959-001 |1 |QMV1756 |28414
2020-028760990-001 |1 |QPF8753 |27017
2020-028761022-001 |1 |PUE8076 |01380
2020-028761050-001 |1 |QUV7711 |29170
2020-028761217-001 |1 |QUZ2302 |29260
2020-028761245-001 |1 |QPI2042 |27541
2020-028761258-001 |1 |QMV1759 |28592
2020-028761308-001 |1 |PUE7830 |22998
2020-028761364-001 |1 |QPR4860 |27791
2020-028761427-001 |1 |PUE7830 |22998
2020-028761468-001 |1 |QUZ2536 |29247
2020-028761533-001 |1 |PUE7830 |22998
2020-028761611-001 |1 |NXX1799 |20000
2020-028761640-001 |1 |PUE8843 |08843
2020-028761678-001 |1 |PUE7830 |22998
2020-028761715-001 |1 |QMV0417 |25979
2020-028761797-001 |1 |PUE9548 |24333
2020-028761966-001 |1 |QPX9799 |28698
2020-028761979-001 |1 |PUE9627 |25262
2020-028761979-001 |2 |PUE9623 |25252
2020-028761994-001 |1 |HMH5047 |15864
2020-028762014-001 |1 |QUZ5009 |29362
2020-028762120-001 |1 |ORC8374 |22245
2020-028762174-001 |1 |HMH8493 |17676
2020-028762187-001 |1 |QMV1926 |28488
2020-028762209-001 |1 |PUE8373 |00084
2020-028762224-001 |1 |QUQ9248 |28821
2020-028762330-001 |1 |QUZ2536 |29247
2020-028762384-001 |1 |HMG8351 |24378
2020-028762421-001 |1 |ORC8092 |22021
2020-028762488-001 |1 |QMV0310 |10310
2020-028762500-001 |1 |HMH9863 |18099
2020-028762525-001 |1 |OPE0411 |20150
2020-028762538-001 |1 |QUT9380 |28948
2020-028762540-001 |1 |QMV1391 |28120
2020-028762566-001 |1 |QPB0765 |26831
2020-028762629-001 |1 |QPF8742 |27021
2020-028762685-001 |1 |QPX9748 |28735
2020-028762710-001 |1 |NXX1096 |19708
2020-028762789-001 |1 |HMH8493 |17676
2020-028762813-001 |1 |QOY8302 |26638
2020-028762895-001 |1 |NXX1017 |19645
2020-028762999-001 |1 |OPQ8374 |20964
2020-028763021-001 |1 |NXX1864 |01209
2020-028763050-001 |1 |ORC8401 |22001
2020-028763075-001 |1 |ORC9734 |22448
2020-028763140-001 |1 |PUE7848 |23021
2020-028763231-001 |1 |ORC9488 |22529
2020-028763244-001 |1 |HMG1170 |01272
2020-028763307-001 |1 |HEE5145 |19409
2020-028763391-001 |1 |QUS2230 |28884
2020-028763426-001 |1 |QMV0795 |27310
2020-028763439-001 |1 |PUE8544 |24294
2020-028763517-001 |1 |NXX0636 |19551
2020-028763636-001 |1 |ORC9734 |22448
2020-028763861-001 |1 |PUE8739 |24681
2020-028763993-001 |1 |QMV1241 |27967
2020-028764013-001 |1 |QUT9518 |29000
2020-028764039-001 |1 |QPG0241 |27405
2020-028764067-001 |1 |QMV0219 |25837
2020-028764208-001 |1 |ORC8374 |22245
2020-028764264-001 |1 |QUT6798 |28952
2020-028764277-001 |1 |QMV1305 |28153
2020-028764292-001 |1 |OPQ9998 |20774
2020-028764342-001 |1 |QPB0747 |26826
2020-028764342-001 |2 |HMH6846 |16987
2020-028764368-001 |1 |QUZ0228 |29353
2020-028764405-001 |1 |QUZ2334 |29298
2020-028764474-001 |1 |OPQ8304 |20936
2020-028764474-001 |2 |OWH6223 |22088
2020-028764630-001 |1 |QMV1222 |27985
2020-028764750-001 |1 |QMV1222 |27985
2020-028764762-001 |1 |PUE8375 |00071
2020-028764775-001 |1 |OQM9237 |21893
2020-028764840-001 |1 |QPX9689 |28683
2020-028764853-001 |1 |PUE8739 |24681
2020-028764903-001 |1 |OPQ8735 |01260
2020-028764957-001 |1 |QPS8121 |27804
2020-028764985-001 |1 |QMV4146 |26528
2020-028764985-001 |2 |OPQ8374 |20964
2020-028765046-001 |1 |QUV7800 |29167
2020-028765087-001 |1 |QMV0055 |25781
2020-028765090-001 |1 |HMH9586 |19591
2020-028765109-001 |1 |QUT6807 |28933
2020-028765215-001 |1 |HMH5346 |16219
2020-028765271-001 |1 |PUE9829 |26028
2020-028765271-001 |2 |PUE9830 |26029
2020-028765306-001 |1 |QUT7018 |28886
2020-028765319-001 |1 |OQM9514 |21316
2020-028765390-001 |1 |QMV0407 |25985
2020-028765412-001 |1 |QMV1296 |28069
2020-028765425-001 |1 |QUJ3504 |29467
2020-028765425-001 |2 |QPB0683 |26792
2020-028765481-001 |1 |QOY8242 |26643
2020-028765529-001 |1 |QMV0048 |25717
2020-028765531-001 |1 |HMH2405 |14092
2020-028765560-001 |1 |QOY7978 |26735
2020-028765622-001 |1 |QMV0209 |25822
2020-028765650-001 |1 |QPK2173 |27430
2020-028765713-001 |1 |QMV1756 |28414
2020-028765910-001 |1 |QUV7868 |29202
2020-028765936-001 |1 |ORC8377 |22205
2020-028765977-001 |1 |QMV1492 |28183
2020-028766144-001 |1 |QUV7879 |29182
2020-028766172-001 |1 |QMV1296 |28069
2020-028766207-001 |1 |OQM9363 |21340
2020-028766250-001 |1 |QOY7744 |26719
2020-028766263-001 |1 |QMV1905 |28579
2020-028766291-001 |1 |OPQ9178 |20322
2020-028766370-001 |1 |QMV1774 |28427
2020-028766382-001 |1 |HDN6817 |18741
2020-028766432-001 |1 |QPB0885 |26869
2020-028766458-001 |1 |QMV1187 |27988
2020-028766460-001 |1 |QUV7800 |29167
2020-028766473-001 |1 |QMV1230 |27978
2020-028766486-001 |1 |OQM8393 |20788
2020-028766523-001 |1 |HMH5472 |16609
2020-028766551-001 |1 |QOY8210 |26566
2020-028766580-001 |1 |QXW0A68 |29593
2020-028766580-001 |2 |OQM9432 |21423
2020-028766642-001 |1 |QMV1545 |28326
2020-028766696-001 |1 |QMV1774 |28427
2020-028766718-001 |1 |HMH5047 |15864
2020-028766969-001 |1 |QMV1569 |28310
2020-028766984-001 |1 |OQM8045 |20727
2020-028767099-001 |1 |QPF9753 |27369
2020-028767149-001 |1 |OQM9249 |21009
2020-028767151-001 |1 |QUT9545 |28961
2020-028767242-001 |1 |NXX1623 |19939
2020-028767268-001 |1 |QPB0907 |26879
2020-028767480-001 |1 |NAO0118 |13365
2020-028767502-001 |1 |PUE9238 |25651
2020-028767662-001 |1 |QMV1312 |28135
2020-028767675-001 |1 |QUV7868 |29202
2020-028767690-001 |1 |QOY8077 |26614
2020-028767738-001 |1 |QOY8053 |26598
2020-028767803-001 |1 |QUZ5025 |29368
2020-028767829-001 |1 |PUE8739 |24681
2020-028767831-001 |1 |HMH5344 |16209
2020-028767831-001 |2 |QQV0358 |29464
2020-028767857-001 |1 |QMV4201 |27182
2020-028767872-001 |1 |QPG0228 |27106
2020-028767922-001 |1 |OQM9065 |21898
2020-028767991-001 |1 |QMV0051 |25724
2020-028768037-001 |1 |QUV7682 |29193
2020-028768052-001 |1 |QPA0108 |26774
2020-028768078-001 |1 |QPB0747 |26826
2020-028768115-001 |1 |QUT6833 |28957
2020-028768143-001 |1 |QMV1254 |27931
2020-028768206-001 |1 |QUV7682 |29193
2020-028768353-001 |1 |QPH8929 |27510
2020-028768457-001 |1 |QPO0433 |27704
2020-028768498-001 |1 |QUV7868 |29202
2020-028768507-001 |1 |QUT6833 |28957
2020-028768510-001 |1 |QMV0024 |25692
2020-028768548-001 |1 |QMV1918 |28480
2020-028768589-001 |1 |PUE7795 |22881
2020-028768591-001 |1 |OQP5191 |21564
2020-028768641-001 |1 |HMG7675 |12204
2020-028768670-001 |1 |QMV0418 |25986
2020-028768745-001 |1 |QPF9691 |27035
2020-028768773-001 |1 |QUV9066 |29048
2020-028768823-001 |1 |OQM9324 |21432
2020-028768892-001 |1 |HMH8399 |17688
2020-028768901-001 |1 |QMV4190 |26562
2020-028768901-001 |2 |QMV4254 |27173
2020-028768927-001 |1 |QOY7893 |26713
2020-028768927-001 |2 |QPO0402 |27716
2020-028768970-001 |1 |QMV1432 |28199
2020-028768996-001 |1 |ORC8115 |21942
2020-028769060-001 |1 |OPQ9494 |20699
2020-028769148-001 |1 |QPF9746 |27363
2020-028769176-001 |1 |PUE9230 |25628
2020-028769254-001 |1 |ORC8561 |22349
2020-028769332-001 |1 |QPA0108 |26774
2020-028769345-001 |1 |PUE9293 |25749
2020-028769408-001 |1 |QUV9066 |29048
2020-028769464-001 |1 |QPO0406 |27689
